2017-03-08 20:22:37,816 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:22:37,816 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:22:37,817 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:22:37,818 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:23:33,371 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:23:33,372 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:23:33,373 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:23:33,373 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:26:40,971 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:26:40,972 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:26:40,972 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:26:40,973 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:33:04,938 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:04,938 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:33:04,939 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:04,939 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:33:18,567 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:18,568 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:33:18,569 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:18,570 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:33:22,198 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:22,199 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:33:22,201 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:22,201 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:33:31,063 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:31,064 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:33:31,064 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:31,065 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:33:48,800 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:48,801 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:33:48,803 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:33:48,804 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:34:21,828 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:34:21,828 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:34:21,829 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:34:21,829 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:34:58,195 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:34:58,196 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:34:58,198 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:34:58,198 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:35:16,842 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:35:16,843 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:35:16,844 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:35:16,845 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:36:25,070 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:36:25,071 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:36:25,072 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:36:25,072 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:37:07,344 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:37:07,344 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:37:07,345 [Worker-44] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:37:07,345 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:38:48,552 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:38:48,555 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:38:48,556 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:38:48,556 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:39:44,241 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:39:44,241 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:39:44,242 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:39:44,242 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:40:07,300 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:40:07,301 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:40:07,302 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:40:07,303 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:41:04,350 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:04,351 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:41:04,352 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:04,353 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:41:39,191 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:39,192 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:41:39,193 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:39,193 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:41:46,394 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:46,394 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:41:46,395 [Worker-43] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:41:46,395 [Worker-43] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:44:09,491 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:44:09,491 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:44:09,492 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:44:09,492 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:44:39,536 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:44:39,537 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:44:39,538 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:44:39,539 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:45:28,281 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:45:28,282 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:45:28,282 [Worker-51] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:45:28,283 [Worker-51] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:45:44,430 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:45:44,431 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:45:44,431 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:45:44,432 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:46:11,692 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:11,693 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:46:11,694 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:11,695 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:46:15,747 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:15,748 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:46:15,749 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:15,750 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:46:51,776 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:51,777 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:46:51,778 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:46:51,778 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:47:10,407 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:47:10,408 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:47:10,408 [Worker-57] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:47:10,409 [Worker-57] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:50:27,094 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:50:27,095 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:50:27,097 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:50:27,097 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:50:39,011 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:50:39,012 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:50:39,013 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:50:39,014 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:51:18,523 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:51:18,524 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:51:18,525 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:51:18,526 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:54:06,840 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:06,840 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:54:06,841 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:06,841 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:54:08,414 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:08,415 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:54:08,416 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:08,417 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:54:48,816 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:48,816 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:54:48,817 [Worker-53] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:54:48,818 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:55:14,798 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:55:14,800 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:55:14,802 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:55:14,803 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:55:17,519 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:55:17,520 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\main\resources
2017-03-08 20:55:17,521 [Worker-59] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-03-08 20:55:17,522 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\FIAP_EnterpriseAppDev\Enterprise Application Development\05-JPA-Relacionamentos\src\test\resources
2017-03-08 20:59:39,677 [Stop Help Server] INFO  o.e.jetty.server.AbstractConnector - Stopped ServerConnector@7b1dbdcb{HTTP/1.1,[http/1.1]}{127.0.0.1:0}
2017-03-08 20:59:39,693 [Stop Help Server] INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@7f9b4daa{/help,null,UNAVAILABLE}
